voxel_id,n_points,linearity,planarity,scattering,omnivariance,sum_ev,anisotropy,eigentropy,change_curvature,z_range,plane_std,label,scattering_log2,plane_std_log2,pred_label
35699,144,0.12776369472266558,0.8712716434111137,0.0009646618662207686,0.03455014429271492,0.6855373931625349,0.9990353381337793,0.7351890667070599,0.0005149804442455429,0.4299999999999997,0.018843036879423014,unlabeled,-10.016194272604446,-5.72974812917352,terrain
35724,34,0.8018949110672884,0.19104582654600982,0.007059262386701778,0.03986297059820682,0.4296000111412881,0.9929407376132983,0.5699313567747021,0.005857510122145001,0.379999999999999,0.04898611483367811,unlabeled,-7.146062484032589,-4.35145386524353,tree
35725,20,0.6922973854634928,0.2388320098955754,0.06887060464093181,0.045030978360378913,0.22400394738631416,0.9311293953590682,0.49572107698985135,0.05003046963392541,0.9600000000000009,0.10318270949425346,unlabeled,-3.8599468989720123,-3.27671287690727,tree
35726,106,0.29145855569952656,0.7044239656167631,0.004117478683710326,0.046460390264412094,0.5568713342328834,0.9958825213162896,0.7123580715947488,0.0024041440058221973,0.5599999999999952,0.03636998021812873,unlabeled,-7.9236727629774535,-4.78106838202417,building
35751,144,0.21740402999054065,0.7661561050774195,0.0164398649320398,0.08380683109629701,0.6434388548959822,0.9835601350679601,0.7543397516275131,0.009138153122210817,0.389999999999997,0.07643084207862029,unlabeled,-5.926569990491107,-3.7096823887068275,tree
35778,145,0.09529920470409635,0.8968110810459954,0.007889714249908345,0.06999014477502784,0.6952432902306909,0.9921102857500917,0.7503765103327298,0.004125145560709666,0.4299999999999997,0.05333224154439057,unlabeled,-6.985628388965491,-4.228821173437752,tree
35805,142,0.19943098020575378,0.793048168938667,0.00752085085557926,0.06381832131219883,0.6342738462704502,0.9924791491444208,0.7397996214672726,0.004159555881409963,0.389999999999997,0.051185711250121876,unlabeled,-7.054696583980408,-4.28808687372789,tree
35806,24,0.4773054911468825,0.4817592557951263,0.04093525305799124,0.12117291531655978,0.6824817028030848,0.9590647469420087,0.7709054192572736,0.026179632835818572,1.370000000000001,0.13085357099666567,unlabeled,-4.610477132895611,-2.9339637735656865,tree
35832,150,0.10048575336362688,0.8794820514798852,0.020032195156487947,0.09611388964735777,0.7037297550334141,0.9799678048435121,0.7697988813969192,0.010435900231607748,0.6000000000000014,0.08508828476590939,unlabeled,-5.6414636503616045,-3.554878724002177,building
35833,20,0.5599582995400617,0.3231647788843995,0.11687692157553883,0.1017025816307728,0.4257850000350093,0.8831230784244612,0.7194437930407226,0.07506938379524089,1.379999999999999,0.1742562672956067,unlabeled,-3.0969256666583314,-2.5207092708010976,tree
35859,152,0.15795803438912412,0.8413038326086015,0.0007381330022743459,0.03302302221635546,0.7130733574407149,0.9992618669977256,0.735103527649309,0.0004005540339999624,0.2099999999999973,0.013517070418671454,unlabeled,-10.401878388037774,-6.208966955024826,terrain
35886,151,0.1264965975284629,0.8729801950355717,0.0005232074359654365,0.02669249842339671,0.649409757173077,0.9994767925640345,0.7305395400243543,0.0002791889043620682,0.18999999999999773,0.01400757428505122,unlabeled,-10.897574560880503,-6.15754605602964,terrain
35913,52,0.6470064237929781,0.34626427903293316,0.006729297174088661,0.11226929523414066,1.1441050339368908,0.9932707028259113,0.5351435134344712,0.004949021087918801,0.759999999999998,0.06196095333241584,unlabeled,-7.215114076688515,-4.012473564392082,tree
35914,119,0.29895983199033227,0.6863733985962442,0.014666769413423469,0.07514463407292835,0.592900694344835,0.9853332305865766,0.7374368753473532,0.008548528360823818,0.5,0.06844349899308959,unlabeled,-6.091206698509243,-3.8689215956152507,tree
35940,152,0.09249286027951821,0.9068531321560048,0.000654007564476906,0.029120549792161776,0.6612063436732329,0.999345992435523,0.7329475952405525,0.0003427423126225296,0.10999999999999943,0.015045312441110261,unlabeled,-10.576200811570656,-6.054446235998192,terrain
35967,133,0.21625915645108396,0.7818498989001023,0.001890944648813847,0.044724419510315125,0.7004645954373038,0.9981090553511862,0.7350519486113386,0.0010589779266432142,0.21000000000000085,0.027155114563801312,unlabeled,-9.045914403199307,-5.202579113009738,terrain
35968,26,0.8845971793575815,0.08576029940057434,0.029642521241844178,0.03924520597458794,0.29823969229426384,0.9703574787581558,0.49329307027641,0.025887639692123515,0.39000000000000057,0.08616130723798625,unlabeled,-5.076139359660911,-3.5367993071600874,tree
35994,29,0.8595728899488623,0.13742568065968286,0.003001429391454937,0.03521908463176558,0.5371068965807608,0.996998570608545,0.5435121905627301,0.0026249383218282245,0.15000000000000213,0.0368952054266337,unlabeled,-8.379653966389997,-4.7603837391713,tree
35995,32,0.38656888528588484,0.49344938048106624,0.11998173423304892,0.05982040758726497,0.24743306451648914,0.8800182657669511,0.5607862771521738,0.06921705599789636,0.7199999999999989,0.10924375212384416,unlabeled,-3.0591012809578784,-3.1943641173743162,tree
35997,129,0.40518595935376167,0.5718058335303808,0.023008207115857583,0.0936438727663501,0.6333671087704715,0.9769917928841424,0.7489138481554891,0.014221715115912404,1.0500000000000043,0.09514268384519271,unlabeled,-5.441644919803723,-3.3937483040339433,building
36024,171,0.09430983544348971,0.8539843969610298,0.05170576759548046,0.14875339349131964,0.8078040316485224,0.9482942324045195,0.8151816694018579,0.02641558958316336,0.9500000000000028,0.14221510106985208,unlabeled,-4.273503070985735,-2.813843285213852,building
36051,30,0.6566744783868053,0.2713577350058091,0.07196778660738552,0.10044150639631394,0.48806566810350793,0.9280322133926144,0.7114998195857756,0.050850086119511986,0.8900000000000006,0.14779467284916317,unlabeled,-3.796484855032957,-2.7583240639042463,tree
36052,136,0.26428716394693236,0.3951449715504079,0.34056786450265975,0.2448229137170142,0.8063076797366159,0.6594321354973404,0.9928083156668619,0.16402785250159335,1.730000000000004,0.3567829877695207,unlabeled,-1.553981547953233,-1.4868772253799067,tree
36078,142,0.2118410186424019,0.7770313046729925,0.011127676684605552,0.08766980343742604,0.7649110765658736,0.9888723233153944,0.7553371030246728,0.006184493524068885,1.4699999999999989,0.11135285118530398,unlabeled,-6.4895741383402195,-3.16677664013068,building
36079,15,0.900462395327335,0.09883649097407694,0.0007011136985880472,0.007594676783276491,0.20295714288028308,0.999298886301412,0.38635893121275566,0.0006372377983806517,0.3299999999999983,0.010986802442697254,unlabeled,-10.476007703568174,-6.507953313227494,building
36104,55,0.6774996164495005,0.22614760989320248,0.09635277365729711,0.06515034844440637,0.2940284638056322,0.9036472263427029,0.5851275420684035,0.06790891162191344,0.75,0.13916931104276267,unlabeled,-3.3755150195686583,-2.8450766184686813,tree
36105,96,0.6055829012455068,0.3567568037686426,0.03766029498585057,0.10553503578673835,0.6148228508777195,0.9623397050141493,0.7304178374316678,0.026297667395955644,1.0300000000000011,0.1265632957072925,unlabeled,-4.730773581815574,-2.9820576227513604,tree
36130,27,0.9539954179344268,0.030990584578733448,0.015013997486839688,0.025482619209101626,0.305868376058761,0.9849860025131603,0.43945557893247744,0.014150550966952238,0.41000000000000014,0.06455929148479742,unlabeled,-6.057451956353137,-3.953209097486132,tree
36131,90,0.3125777546320931,0.12312776067614983,0.564294484691757,0.1807878507074498,0.5581786235967087,0.4357055153082429,0.922437525274271,0.2506063383367076,1.4600000000000009,0.3770882015111178,unlabeled,-0.8254772892336333,-1.4070222574531839,tree
36132,48,0.4487930166777761,0.45822495729501966,0.09298202602720419,0.076050947706881,0.3366292109931236,0.9070179739727958,0.6463409698063112,0.05655190826509374,1.0,0.13691013298785698,unlabeled,-3.426888812278753,-2.868688330151815,tree
36156,50,0.6069999493753684,0.3908517832611511,0.002148267363480568,0.03253075849620206,0.4801986377557968,0.9978517326365195,0.6430335054624241,0.0015398128899861334,0.22000000000000242,0.0265342276164124,unlabeled,-8.861939323080668,-5.235947265684667,terrain
36157,96,0.4445227620138223,0.5103828038564392,0.04509443412973855,0.1027698601757034,0.562183146929448,0.9549055658702614,0.7519982756794487,0.028173954915823807,0.5300000000000011,0.12397382666118728,unlabeled,-4.47087482041478,-3.011880886678309,tree
36183,153,0.1682315797043633,0.8312497632182381,0.0005186570773986145,0.026140009859277898,0.6338770387186454,0.9994813429226014,0.7271994212944288,0.0002830654015975582,0.08000000000000185,0.01335414174345062,unlabeled,-10.91015247925346,-6.226460901822061,terrain
36185,25,0.6648405156657102,0.23940134319758846,0.09575814113670132,0.05434401051917172,0.24469433332365143,0.9042418588632987,0.5332128802338132,0.06692079224699062,0.9400000000000048,0.12537995498799295,unlabeled,-3.384445976960503,-2.995609871396891,tree
36210,19,0.7685193149893709,0.23038967465163973,0.0010910103589894047,0.020883335535398617,0.40722163737472633,0.9989089896410106,0.5653629832940628,0.0008851496128687565,0.07000000000000028,0.01847920217185692,unlabeled,-9.838797742697583,-5.757875649972056,terrain
36211,11,0.6762930019834755,0.2542562867672112,0.06945071124931325,0.03553173315225329,0.17539090905245577,0.9305492887506868,0.432750428713202,0.049851291628649985,0.5800000000000018,0.08915493848425649,unlabeled,-3.847845947972914,-3.4875252939272343,tree
36212,145,0.21487460361766653,0.6869593056440769,0.09816609073825652,0.15298136355281738,0.6770008752391731,0.9018339092617434,0.8428260339821221,0.05212474617423404,1.1799999999999997,0.18751701808671364,unlabeled,-3.348616729247266,-2.414898868049866,tree
36237,51,0.9867435378915324,0.010985639956458855,0.002270822152008714,0.012292271520052526,0.40128551960733605,0.9977291778479912,0.40069866441570823,0.0022361015673373697,0.16000000000000014,0.038647580897638624,unlabeled,-8.781934385760472,-4.693440747669256,building
36238,27,0.8643854535009148,0.1129876463683072,0.022626900130778005,0.05572124515562781,0.44412934474614685,0.9773730998692219,0.5624839883219872,0.019535564192263648,0.6099999999999994,0.09140553732941922,unlabeled,-5.465753481063698,-3.4515588402959394,tree
36239,74,0.6903265095279909,0.2601792656500854,0.049494224821923775,0.08481818088681962,0.4640974176235096,0.9505057751780762,0.6734408570043494,0.03641509746368584,0.7899999999999991,0.12371185694339265,unlabeled,-4.336566845553028,-3.01493265371132,tree
36264,73,0.838681561165252,0.1576095168855539,0.003708921949194029,0.02908497312571713,0.40212482995543214,0.9962910780508059,0.5365038180119818,0.0031835492229970556,0.41999999999999815,0.04049828211711529,unlabeled,-8.074395449485873,-4.625959854499853,tree
36265,44,0.8866872303378057,0.10698649721000475,0.006326272452189457,0.04619613638459292,0.5779293802855158,0.9936737275478105,0.5260898815459435,0.005650278539986065,0.6899999999999977,0.05669943948205955,unlabeled,-7.304200565060347,-4.140496272312147,tree
36291,84,0.6267849284099064,0.3716799272736271,0.0015351443164666049,0.04477354760274705,0.7410983433726054,0.9984648556835335,0.6615772647855335,0.001116671449623505,0.3299999999999983,0.02839723256748453,unlabeled,-9.346470525067692,-5.138055046857164,tree
36292,96,0.17713558715447544,0.7911138686320284,0.03175054421349626,0.06869850640260172,0.42937942982412336,0.9682494557865038,0.6907231006524893,0.017119749893446935,0.6400000000000006,0.0850298082916569,unlabeled,-4.977029431748887,-3.5558705377405673,tree
36318,136,0.3220644572190924,0.674951079181931,0.002984463598976558,0.03950550019679686,0.5250327342045407,0.9970155364010235,0.6986757286095973,0.0017754941268169286,0.21000000000000085,0.03403254167144894,unlabeled,-8.387829306266871,-4.87689889783219,tree
36319,31,0.9149476000059794,0.07836189764088379,0.0066905023531367526,0.029422682451712496,0.3876331182794578,0.9933094976468633,0.48770152123730864,0.006128276482267687,0.46000000000000085,0.04809222507201079,unlabeled,-7.223454128490562,-4.378022514977459,tree
36345,159,0.06454015846107485,0.9263516284320389,0.009108213106886236,0.07114467020781347,0.6773493840055954,0.9908917868931137,0.750984607034958,0.004683926121858065,0.3200000000000003,0.05615913888627667,unlabeled,-6.778457851471784,-4.154309686285121,tree
36346,12,0.8919523514105153,0.10009866876839756,0.007948979821087056,0.034065074352928125,0.39994166682499144,0.992051020178913,0.5103483109371082,0.0071227632940147655,0.759999999999998,0.051100870870866566,unlabeled,-6.974833086158752,-4.290480079693767,tree
36372,91,0.6709604697166034,0.30694935206489815,0.022090178218498416,0.09095046895590427,0.6343849732907579,0.9779098217815015,0.690893475048274,0.016349413442319726,0.7699999999999996,0.10019049263898167,unlabeled,-5.500385823835959,-3.3191680818494134,tree
