voxel_id,n_points,linearity,planarity,scattering,omnivariance,sum_ev,anisotropy,eigentropy,change_curvature,z_range,plane_std,label
45148,15,0.9384979162948813,0.060106964633646794,0.0013951190714718968,0.010585580981479471,0.25509714289086355,0.9986048809285281,0.40741559552404844,0.0013125625580982314,0.2900000000000027,0.017677921261620027,unlabeled
45173,15,0.36987755592168353,0.6253754089703504,0.004747035107966066,0.014413496608108442,0.16354476192905387,0.995252964892034,0.40817051706896595,0.0029036171806992137,0.14000000000000057,0.02105263138959155,unlabeled
45174,149,0.154700865759485,0.6961379339315771,0.149161200308938,0.224071612458132,0.8912307143324829,0.850838799691062,0.9082139565097254,0.07478774971106829,1.1700000000000017,0.2542372103266545,unlabeled
45200,67,0.740501366535979,0.2574495448232537,0.0020490886407673378,0.02625872058422308,0.40889516197487613,0.9979509113592328,0.5782508810179802,0.001624265657860808,0.21999999999999886,0.025552696060810873,unlabeled
45201,74,0.6574303096451521,0.2483219253832254,0.0942477649716225,0.10019765942184013,0.45211873843032824,0.9057522350283774,0.7082810891268727,0.06559480790147258,1.0600000000000023,0.1713334840037489,unlabeled
45227,146,0.21320665688233617,0.7855786822725924,0.0012146608450714995,0.038174293801324505,0.6929500023610612,0.9987853391549285,0.7331251529979359,0.0006793374763309028,0.1999999999999993,0.02159787217980932,unlabeled
45254,135,0.09349996825930727,0.9052102608669008,0.0012897708737919242,0.03464774703090253,0.6274494264792189,0.998710229126208,0.7298360147174611,0.0006760550203300116,0.18999999999999773,0.020516357927735315,unlabeled
45281,148,0.11930495498833274,0.871719963256223,0.008975081755444205,0.0729661805875323,0.6921809179074612,0.9910249182445557,0.7516434194479401,0.004749549473377647,0.5899999999999999,0.05963293792556038,unlabeled
45282,13,0.793602623590586,0.18426714105033767,0.02213023535907631,0.0498698829280089,0.36925512821871703,0.9778697646409237,0.5671139831723286,0.01801362472205194,0.8500000000000014,0.07835789664353265,unlabeled
45308,81,0.610961964493234,0.3833480638212379,0.005689971685528001,0.056356423014634206,0.6031132725701355,0.994310028314472,0.6771596784112927,0.004079628182832865,0.28000000000000114,0.04930103369264512,unlabeled
45309,70,0.6281758932542294,0.28479412292139716,0.08702998382437346,0.13593958058172795,0.6223322412001638,0.9129700161756266,0.7777531141986951,0.05965640044945189,1.110000000000003,0.19130089353418103,unlabeled
45335,123,0.5437734091988727,0.4552906046363182,0.0009359861648090728,0.02872317353737662,0.5558066731640883,0.9990640138351908,0.6747546642905531,0.0006423347535852571,0.17999999999999972,0.02131934092079366,unlabeled
45336,38,0.5086682934839586,0.3904290747164477,0.10090263179959366,0.05973230829639009,0.2588951146871959,0.8990973682004064,0.5646781756283016,0.06337172197048253,0.9800000000000004,0.09770155229453993,unlabeled
45362,17,0.8052086316500282,0.19029091658090597,0.004500451769065738,0.0450733328249457,0.5648102941123136,0.9954995482309342,0.5868199168933644,0.0037525910654664842,0.379999999999999,0.04466346911164778,unlabeled
45363,125,0.13793037766450778,0.7869596723977739,0.07510994993771837,0.13791601016776223,0.6653313088706544,0.9248900500622816,0.8217686015418282,0.038772838105854864,1.2100000000000009,0.15682414656632476,unlabeled
45389,141,0.14491561183441518,0.8371586330167476,0.017925755148837163,0.09232703247226297,0.6961564646660658,0.9820742448511628,0.7655548211720472,0.009570559568415517,0.5799999999999983,0.08101762671207673,unlabeled
45390,12,0.04225324455373424,0.9215869613891857,0.036159794057080044,0.06718815247110765,0.4109969696540598,0.96384020594292,0.6823402486770587,0.018135149847462485,1.1799999999999997,0.08265813527676492,unlabeled
45391,18,0.7905755177754988,0.20205298323760643,0.007371498986894708,0.01617836513914173,0.1703300652793528,0.9926285010131052,0.3858081828417361,0.006058122397442439,1.0,0.03121784257882567,unlabeled
45416,68,0.740692987442138,0.24248363444518287,0.01682337811267919,0.07460670141818544,0.5826803884985241,0.9831766218873208,0.6479793561465367,0.01318311846161689,0.389999999999997,0.08698370767869766,unlabeled
45417,51,0.6855086669945839,0.17642351726949274,0.1380678157359234,0.15537580652964267,0.6421209558822738,0.8619321842640766,0.8058393426888003,0.09505142414032562,1.9100000000000001,0.2599607483317342,unlabeled
45418,70,0.40572964989953486,0.5916339512313464,0.0026363988691187746,0.03977027898092446,0.5468142210147168,0.9973636011308813,0.6972904488690371,0.0016509410275959637,1.3900000000000006,0.02093821079236993,unlabeled
45443,90,0.5987033137760507,0.36242151799851763,0.038875168225431606,0.08896093780888871,0.512744550561641,0.9611248317745684,0.704929614404707,0.026993423114975885,0.610000000000003,0.11159199704544945,unlabeled
45444,66,0.7681476454809015,0.15609249333142045,0.07575986118767808,0.1785049434979619,0.8979365646866003,0.9242401388123219,0.7044436823810416,0.057937559987330925,1.9399999999999977,0.22790385670039873,unlabeled
45446,21,0.7542546720229844,0.22177564121997115,0.023969686757044546,0.02369862221786518,0.16661476196075747,0.9760303132429554,0.3953647240971715,0.018878005283780124,1.0900000000000034,0.05473185155503929,unlabeled
45470,71,0.6043028207836452,0.3506822689222214,0.045014910294133535,0.07769103257979729,0.4285896177057502,0.9549850897058665,0.6702752450221251,0.03124490355975862,0.6600000000000001,0.11474539699514463,unlabeled
45471,13,0.8182442942570284,0.0784441186561327,0.10331158708683895,0.06261285616757703,0.3027217949448673,0.8966884129131611,0.565910963543288,0.08039391218131417,1.7699999999999996,0.14988299861515855,unlabeled
45472,93,0.3570774469351371,0.6168955226145355,0.02602703045032735,0.10779803759379611,0.703384799409516,0.9739729695496726,0.7674712574666009,0.01559485721282752,1.620000000000001,0.0417440681632286,unlabeled
45473,28,0.4172003569172171,0.5816813119669835,0.0011183311157994555,0.011788726497513191,0.2153623016219973,0.9988816688842005,0.4735370943355792,0.0007060536808197403,0.8200000000000003,0.012108952327756401,unlabeled
45498,31,0.8610039523479305,0.1389960476520695,0.0,0.0,0.27698935922165563,1.0,,0.0,0.4700000000000024,0.05540538689308071,unlabeled
45499,90,0.27803477304302027,0.7177873030141954,0.0041779239427845016,0.05664290300690475,0.6767008302125392,0.9958220760572155,0.7348511669701829,0.002420380917194921,1.4200000000000017,0.01849478004383714,unlabeled
45524,113,0.16890542084908824,0.722025920435668,0.10906865871524372,0.17315675693385907,0.7478725169872371,0.8909313412847563,0.8653705606307283,0.05621622788564968,1.6000000000000014,0.19409574666699245,unlabeled
45525,34,0.6305756632413025,0.27100175271858784,0.09842258404010953,0.15294823352261142,0.6776703375673443,0.9015774159598905,0.7989556076843736,0.06705234901916587,1.9100000000000001,0.2048667390621877,unlabeled
45551,123,0.39869148431401946,0.5042314139192419,0.0970771017667387,0.19081093289588827,0.8354135329203422,0.9029228982332613,0.8545440325303306,0.057158457283886646,1.6500000000000021,0.21027124285876292,unlabeled
45552,48,0.7836088755239057,0.1685032825462181,0.047887841929876246,0.09824707726286301,0.5697368572701692,0.9521121580701237,0.6689703453381687,0.037877591261372814,0.6799999999999997,0.15183843337071348,unlabeled
45578,15,0.6880422398863334,0.284218905728905,0.027738854384761542,0.1028229058232211,0.6709676190211097,0.9722611456152385,0.6957644141622104,0.020705325433062135,0.620000000000001,0.11387023044146928,unlabeled
45579,117,0.17379713362181803,0.7778736893577876,0.04832917702039439,0.11942410001218132,0.6549670921749251,0.9516708229796056,0.7949909413572853,0.025781995666914453,0.7899999999999991,0.12705562721216976,unlabeled
